"","Bee","AverageOvaryWidth","AverageWingLength","Infl","Degree","Close","Eigen","Between","QR","Queen","boutDegree","boutBetween","boutClose","boutEigen","bodyDegree","bodyBetween","bodyClose","bodyEigen","AverageBoutLength","Presence","AntPresence","mean_vel","move_perc","N90.Day4","MRSD.Day4","Initiation.Freq","clust","ovary_idx","Trial","QR_Queen_Condition","ID"
"132","20221209_1613_QL_ArUcoTag#36",NA,NA,0,3719.0949902375,94.4399304705,0.12614134425,0.0168859545,0,0,374.97827431875,0.020262238275,7.721536481425,0.138725050775,2619.4386920475,0.02563825525,68.89369901975,0.123731676275,9.79838502575,0.914379713575,0.89864067555,3.933284355975,0.513420672525,135,1081.444966,0.55509153735,0.035238869975,NA,"20221209","Queenless","20221209 Queenless"
"133","20221209_1613_QL_ArUcoTag#39",0.7875,2.823,1,4564.86459575,103.5795420255,0.1578992972,0.081368147225,0,0,401.2701662725,0.037830532175,7.9211072127,0.1511724089,2904.7958759525,0.07594717885,71.644270303,0.14346275535,11.58315302545,0.885588071425,0.843127890625,3.596003269425,0.523128793375,20,1003.467682,0.3047789992,0.03724075765,0.278958554729012,"20221209","Queenless","20221209 Queenless"
"134","20221209_1613_QL_ArUcoTag#40",0.20975,2.653,0,2071.9598109675,70.858519046,0.06579497375,0.003281712725,0,0,257.672631545,0.003001800725,6.2135806645,0.091897528825,1448.934750665,0.002729891975,53.94308569775,0.066346682525,8.024049542175,0.896033548375,0.86760781395,4.09743637135,0.566974541425,60,1646.992805,0.5450110439,0.024346569625,0.0790614398793818,"20221209","Queenless","20221209 Queenless"
"135","20221209_1613_QL_ArUcoTag#41",NA,NA,0,2778.6757131,80.915584478,0.099852302225,0.015035614275,0,0,315.84658748,0.0100256103,7.167848524225,0.121965732375,1732.4069261925,0.008853541475,59.69127827375,0.086108571125,8.775884614225,0.94059701445,0.92531354595,3.69030427155,0.57144508945,60,1265.33734,0.5222259465,0.031748686375,NA,"20221209","Queenless","20221209 Queenless"
"136","20221209_1613_QL_ArUcoTag#42",NA,NA,0,3950.4706659,92.4746115735,0.113845854925,0.020262905175,0,0,371.782674445,0.00878711485,7.245176516075,0.12214301865,2990.8804334,0.03260744295,71.3179037675,0.1258677235,10.2742886262,0.793871867,0.7722771844,3.798315746425,0.480678203825,75,832.0195913,0.50485377895,0.032307407125,NA,"20221209","Queenless","20221209 Queenless"
"137","20221209_1613_QL_ArUcoTag#43",NA,NA,0,3219.52304745,82.6119203955,0.105803519975,0.013875550225,0,0,411.3601704575,0.0219093305,7.8825462044,0.14755480865,2638.865915275,0.020354541825,67.6751063845,0.126995350725,7.941356028575,0.887420851475,0.862681078925,4.93502891515,0.646512798825,145,1262.241981,0.592852072025,0.03346382595,NA,"20221209","Queenless","20221209 Queenless"
"138","20221209_1613_QL_ArUcoTag#44",NA,NA,0,3975.60588165,92.038824991,0.15239485055,0.033534613875,0,0,380.7873036075,0.020314659175,7.595024580225,0.1429285945,3080.0635776,0.046570028,72.96342175825,0.15587041225,10.160101277825,0.88294767975,0.863119557225,4.0945050955,0.572198224875,38,1153.794666,0.484523010825,0.03425215165,NA,"20221209","Queenless","20221209 Queenless"
"139","20221209_1613_QL_ArUcoTag#45",NA,NA,0,4090.243011975,103.9731423985,0.14812349505,0.052933173225,0,0,386.52690865,0.02635054025,8.027335030975,0.1506026468,2868.26231465,0.03172108845,74.64338819125,0.14465808165,10.61480368585,0.932991353225,0.900969249625,3.5086047712,0.5695464521,7,747.8568882,0.5050331027,0.037537126825,NA,"20221209","Queenless","20221209 Queenless"
"140","20221209_1613_QL_ArUcoTag#46",NA,NA,0,3791.018029525,92.937318566,0.125039122275,0.023520208075,0,0,397.393050865,0.012913198625,7.706944366,0.1359190423,2725.733148475,0.0280984394,69.70658087075,0.121715880775,9.5288154132,0.840397783325,0.81681745575,4.4071846991,0.57664168945,51,1027.498212,0.497352180125,0.034024731375,NA,"20221209","Queenless","20221209 Queenless"
"141","20221209_1613_QL_ArUcoTag#47",NA,NA,0,4097.99302031818,100.478167368182,0.0944555784090909,0.0185383243181818,0,0,407.177652395455,0.00573975045454546,7.43572344277273,0.105474245181818,3158.99112535455,0.0169696969545455,75.9143661440909,0.116533037318182,10.1863515091364,0.739698545272727,0.718578919681818,4.90022240477273,0.518497731636364,64,1165.735047,0.544686338863636,0.0307350717727273,NA,"20221209","Queenless","20221209 Queenless"
"142","20221209_1613_QL_ArUcoTag#48",0.2,2.565,0,2610.1389147,71.28700918275,0.08197432895,0.002621848775,0,0,371.4445866475,0.014381652675,7.193776526,0.124969728475,1881.56317612,0.006154861875,54.8796411425,0.078857844725,7.115642288375,0.84026394655,0.819856456375,4.8674067408,0.586386616425,52,999.6912647,0.6288384021,0.02765921625,0.0779727095516569,"20221209","Queenless","20221209 Queenless"
"143","20221209_1613_QL_ArUcoTag#49",NA,NA,0,3261.332264775,87.3185353915,0.1157840382,0.0146554622,0,0,392.688011005,0.022944944675,8.023049115325,0.14867293055,2278.270541675,0.01530372145,64.57544712925,0.107852194475,8.35791790065,0.916319593925,0.89470506535,4.53535252155,0.6408589008,101,1101.464799,0.548603913925,0.0342354697,NA,"20221209","Queenless","20221209 Queenless"
"144","20221209_1613_QL_ArUcoTag#5",NA,NA,0,3919.5542614,91.97796138825,0.131663736075,0.019462184875,0,0,370.9130377325,0.0174040616,7.800452956,0.139626914325,2554.38323965,0.019868747525,69.12868433125,0.12490029315,10.16089868045,0.9076155765,0.8850674315,4.3799570865,0.634042486725,112,994.6660874,0.512419132775,0.033634563325,NA,"20221209","Queenless","20221209 Queenless"
"145","20221209_1613_QL_ArUcoTag#50",NA,NA,0,3376.18544705,86.4414397855,0.11603927045,0.0140428171,0,0,411.4332809025,0.02310590905,7.934537601725,0.14642671015,2346.912171425,0.017321728775,63.304503021,0.10702380305,8.2227084991,0.88570146035,0.8610855707,5.168333268775,0.641297101325,71,969.8570625,0.668894610775,0.0336278673,NA,"20221209","Queenless","20221209 Queenless"
"146","20221209_1613_QL_ArUcoTag#53",0.7855,2.614,1,5116.282435725,107.2805403855,0.178731112325,0.06023949585,0,0,460.52593019,0.06654935305,8.6178354134,0.17232451295,4244.5878848,0.1199811925,84.129648533,0.217192568675,10.908991949675,0.907401105875,0.889456589625,3.670011216175,0.5699096516,49,865.2159474,0.479471017775,0.04046736645,0.300497322111706,"20221209","Queenless","20221209 Queenless"
"147","20221209_1613_QL_ArUcoTag#54",NA,NA,0,2836.91191465,79.2294078575,0.095005147675,0.009553821525,0,0,320.50491923,0.010327631075,6.83647513065,0.115042260275,2041.316116925,0.009311124475,59.5611876755,0.09299705655,8.850042466125,0.8776189021,0.845785844225,3.4868048039,0.5400897929,51,856.1834577,0.4622208062,0.0307737652,NA,"20221209","Queenless","20221209 Queenless"
"148","20221209_1613_QL_ArUcoTag#55",NA,NA,0,3369.2065482,92.71382517125,0.119423941825,0.021119647825,0,0,326.218120895,0.0100802321,7.4019098425,0.129066449975,2442.498902725,0.020993197275,69.34887346975,0.1228428145,10.245607017,0.92903065005,0.9106807733,2.76958313845,0.542268989825,65,1248.206187,0.40836292225,0.034392054125,NA,"20221209","Queenless","20221209 Queenless"
"149","20221209_1613_QL_ArUcoTag#56",0.23775,2.829,0,2639.412514125,75.28296227625,0.086379670075,0.006197679125,0,0,311.1439030675,0.00791003075,6.771758783925,0.11266047895,1707.14173051,0.00401960785,56.2400991095,0.0800379275,8.416371698675,0.91009948445,0.89301198625,3.596183301925,0.5494940902,83,890.1272776,0.585559091375,0.029712129375,0.0840402969247084,"20221209","Queenless","20221209 Queenless"
"150","20221209_1613_QL_ArUcoTag#57",0.628,2.701,0,2433.6364380275,71.82054285075,0.076261440775,0.00503161275,0,0,282.13851881925,0.00286354555,6.060705964675,0.094527780375,1885.9850753575,0.008166466575,54.849225495,0.078725636225,8.7756952831,0.838530319125,0.810584313725,3.926680639875,0.48086813705,75,1245.38968,0.5510607975,0.026013263925,0.232506479081822,"20221209","Queenless","20221209 Queenless"
"151","20221209_1613_QL_ArUcoTag#58",0.708,2.4945,0,2523.6314163,81.24406319175,0.097010572775,0.012690676325,0,0,255.3595020525,0.003958483425,6.41698383945,0.097557414025,1716.8670327675,0.01158143255,59.6200460765,0.0842503216,10.12768024095,0.9039586198,0.894256795225,2.7710681347,0.45210141815,31,767.6477859,0.343997948325,0.0287822852,0.283824413710162,"20221209","Queenless","20221209 Queenless"
"152","20221209_1613_QL_ArUcoTag#59",NA,NA,0,2710.4318052725,79.051565087,0.090387050325,0.00942697075,0,0,329.15888227375,0.008239629275,7.36063766265,0.122251576775,2016.5466532625,0.013673469425,62.54811291325,0.0955890945,8.153443578425,0.92336382755,0.903266850825,3.6009405359,0.571759329975,45,1280.294179,0.547615018475,0.031073607425,NA,"20221209","Queenless","20221209 Queenless"
"153","20221209_1613_QL_ArUcoTag#6",NA,NA,0,3865.68112755,93.658628283,0.13758498775,0.059628651475,0,0,405.1376431575,0.043949046225,8.049406480475,0.156290929,2882.111874485,0.059735494225,70.747422355,0.1338724381,9.4853644993,0.912956507175,0.879621869675,4.2057829009,0.637661286925,62,1069.694334,0.5839956847,0.03733561585,NA,"20221209","Queenless","20221209 Queenless"
"154","20221209_1613_QL_ArUcoTag#60",0.8,2.36,0,4517.0351839,100.65616209725,0.14039521625,0.042372949125,0,0,410.123666109,0.0363659464,8.066279693975,0.147067703425,3239.422943605,0.07736534615,71.499872646,0.13719531885,10.3582624948,0.895276940575,0.88024028105,4.269041061325,0.54883435885,39,584.1701866,0.564885716875,0.0372237967,0.338983050847458,"20221209","Queenless","20221209 Queenless"
"155","20221209_1613_QL_ArUcoTag#7",0.64475,2.757,0,5078.39587555,102.4328714765,0.157658607625,0.055272509,0,0,438.3289519775,0.023530678925,8.088314551825,0.14302430225,3342.1333317,0.038181272525,71.7454929125,0.15213397505,11.19733811335,0.807113601875,0.78229447635,4.6534767631,0.539896040175,26,712.7123077,0.56939274305,0.036108476275,0.23385926731955,"20221209","Queenless","20221209 Queenless"
"156","20221209_1613_QL_ArUcoTag#8",0.757,2.529,0,4345.13102665,103.02134420025,0.1637945856,0.041298919525,0,0,399.6006545975,0.019090102725,8.2485663376,0.159071484575,2977.7542525375,0.03232252905,74.53201096825,0.15138234785,10.689113124675,0.958190584425,0.944170544075,3.0473843256,0.56589119285,23,1343.65583,0.3795898163,0.0384987179,0.299327797548438,"20221209","Queenless","20221209 Queenless"
"157","20221209_1613_QR_ArUcoTag#1",0.6345,2.1695,0,2744.857618975,63.28124629075,0.093274360175,0.006599055075,1,0,368.22919015,0.011355109275,6.345316090975,0.13118551295,2931.2547048,0.033298875275,58.12288620225,0.13004414925,7.5650403145,0.724650805325,0.68277358025,5.9421743174,0.588149835325,46,779.1280107,0.5656255633,0.02764932195,0.292463701313667,"20221209","Queenright","20221209 Queenright"
"158","20221209_1613_QR_ArUcoTag#10",0.66325,2.6055,0,2217.280646275,62.69810489225,0.08611839575,0.012857978025,1,0,262.21836092,0.00717814835,5.859492849,0.11103368575,1903.8225182575,0.0145498284,52.209073098,0.104586565325,8.39973400195,0.8475794031,0.822954624375,4.100098783975,0.567663787,63,1349.51712,0.477536329875,0.02603619505,0.254557666474765,"20221209","Queenright","20221209 Queenright"
"159","20221209_1613_QR_ArUcoTag#12",NA,NA,0,2290.8261242925,67.7650548975,0.101012105775,0.020643389925,1,0,281.373494245,0.0209911153,6.362837659575,0.132945930725,1865.403251425,0.02062795505,54.44656209525,0.1085171523,8.316799800075,0.92959369805,0.9082126835,4.056945567125,0.598435394975,76,1128.017144,0.495877115475,0.028886695675,NA,"20221209","Queenright","20221209 Queenright"
"160","20221209_1613_QR_ArUcoTag#13",0.33225,2.5185,0,2980.0847789075,75.390079652,0.1411206107,0.0361951035,1,0,317.80725728125,0.02000184625,6.75119113535,0.148990739875,2428.992284505,0.03277204855,59.2521414135,0.1524869605,9.39539134315,0.89192527365,0.873722135,3.95369793935,0.578325046175,70,715.9255544,0.501186516925,0.0330013858,0.131923764145325,"20221209","Queenright","20221209 Queenright"
"161","20221209_1613_QR_ArUcoTag#14",NA,NA,0,2350.141603025,69.6103697305,0.107375255525,0.021338596125,1,0,281.29977353,0.012413544325,6.550221660875,0.139433929,2621.386663325,0.0679848919,63.47720968,0.163229662575,8.437940583325,0.9416686343,0.923775677375,3.332323975325,0.549296865325,51,1067.326956,0.424011700875,0.029398829625,NA,"20221209","Queenright","20221209 Queenright"
"162","20221209_1613_QR_ArUcoTag#15",NA,NA,0,2634.059186625,69.4827030305,0.11070796375,0.015883301025,1,0,302.2855734875,0.0099441179,6.4011100439,0.13350293615,2457.656449525,0.038988766525,59.70084936425,0.141507963325,8.766758811525,0.862373821575,0.824384088625,3.65563440425,0.5360758483,37,638.2095768,0.4018447213,0.030417296925,NA,"20221209","Queenright","20221209 Queenright"
"163","20221209_1613_QR_ArUcoTag#16",NA,NA,0,3009.757898525,72.8990704725,0.1189920473,0.025145232975,1,0,327.2085422075,0.0121478037,6.390266967375,0.1339150623,2350.71080105,0.0217577367,56.5479462245,0.1198533633,9.2542002584,0.809192604475,0.7747465242,3.917313650925,0.5498895817,56,614.9291837,0.444048569525,0.0307271884,NA,"20221209","Queenright","20221209 Queenright"
"164","20221209_1613_QR_ArUcoTag#17",NA,NA,0,2185.956134375,69.5175498515,0.1114316358,0.01564088985,1,0,239.480606415,0.007264799775,6.11366887705,0.11984127265,1584.614344385,0.010757400575,52.210713855,0.0970140379,9.065874870875,0.948872785175,0.93340004725,3.13884634875,0.5280951819,35,833.329852,0.37638269555,0.027792543175,NA,"20221209","Queenright","20221209 Queenright"
"165","20221209_1613_QR_ArUcoTag#19",NA,NA,0,3279.5253609925,73.47801040425,0.130551887175,0.028301615375,1,0,362.80872155425,0.0140410252,6.524368811025,0.137772815125,2813.5222897725,0.03639208255,58.725397611,0.13919084455,9.056075934875,0.75444404325,0.706367518975,5.12339559625,0.5743468659,52,625.618612,0.379527622075,0.03029078865,NA,"20221209","Queenright","20221209 Queenright"
"166","20221209_1613_QR_ArUcoTag#2",NA,NA,0,2447.555754575,65.509222604,0.097264157225,0.016398639075,1,0,292.652197125,0.011697536375,6.169419884425,0.12435688195,2082.8196277375,0.018680972525,54.68985098375,0.106047424475,8.4897022814,0.829716076325,0.799528951825,4.252181051325,0.54223496155,43,943.9229974,0.4891285865,0.0279718165,NA,"20221209","Queenright","20221209 Queenright"
"167","20221209_1613_QR_ArUcoTag#21",NA,NA,0,2484.3664738,68.68374550925,0.10854182305,0.017809942825,1,0,305.3177305175,0.0197085218,6.5939855475,0.145783762725,2086.0045501075,0.02123974765,56.952198392,0.120175064175,8.1234879384,0.91129907675,0.8916784261,4.3416946493,0.661380713625,48,656.3154887,0.554777842,0.029701672,NA,"20221209","Queenright","20221209 Queenright"
"168","20221209_1613_QR_ArUcoTag#22",0.37325,2.7895,0,3668.3534376,84.5021307715,0.174691816875,0.067947618975,1,0,318.69241446,0.02079024665,6.71832585155,0.14509534635,2560.10029805,0.04580686735,61.59014691525,0.14916196255,11.392940463575,0.874058590275,0.8422673232,2.739122008475,0.4835032431,43,1115.043731,0.35845470155,0.035152643375,0.133805341459043,"20221209","Queenright","20221209 Queenright"
"169","20221209_1613_QR_ArUcoTag#23",NA,NA,0,3225.307904775,75.37314062375,0.1399025582,0.033138982175,1,0,392.040100135,0.0366203581,7.179517883425,0.16810896225,2063.3287504,0.014303688675,53.0430344865,0.109770310475,8.29823916485,0.83637843735,0.797150446525,4.707172650125,0.642408922325,26,446.8485527,0.526322361,0.0331600582,NA,"20221209","Queenright","20221209 Queenright"
"170","20221209_1613_QR_ArUcoTag#24",NA,NA,0,3409.648422025,77.19901092725,0.14279552695,0.02481087075,1,0,373.3230470375,0.014945957925,6.69766415755,0.1423327051,2268.04491405,0.0178125557,53.7011874915,0.117581523025,9.174296394175,0.755323067825,0.715185071975,4.50706153505,0.5569178044,33,566.9297652,0.442569734575,0.03070830775,NA,"20221209","Queenright","20221209 Queenright"
"171","20221209_1613_QR_ArUcoTag#25",NA,NA,0,2990.9757055475,72.47187790125,0.11427769085,0.015774623725,1,0,375.824317825,0.01767833655,6.720383212825,0.1445292764,2333.2536789625,0.012640872475,53.740070634,0.110305318375,8.052046562975,0.756782463075,0.72085987305,4.6671167688,0.5617893998,52,637.1889902,0.546048925825,0.029642348125,NA,"20221209","Queenright","20221209 Queenright"
"172","20221209_1613_QR_ArUcoTag#26",NA,NA,0,3262.82489765714,74.3729642548571,0.131588737057143,0.0211608946,1,0,344.45813166,0.0121046542285714,6.46877325388571,0.133724841171429,2505.90812465714,0.0206835938571429,58.1019032137143,0.122267797685714,9.56513372011429,0.772678412485714,0.752017984371429,3.26548165888571,0.450928881971429,73,833.6156938,0.430807040428571,0.0324690763142857,NA,"20221209","Queenright","20221209 Queenright"
"173","20221209_1613_QR_ArUcoTag#27",0.81225,2.4355,0,2386.409232675,64.59301191575,0.082238362175,0.00941507845,1,0,268.1839291325,0.004770479575,5.7424899156,0.10139228615,2139.734912385,0.021846363025,51.57429594875,0.09887463635,8.934850768075,0.761680100575,0.7331774747,4.04316594085,0.4896439534,35,1242.122733,0.4675437229,0.025333024175,0.333504413878054,"20221209","Queenright","20221209 Queenright"
"174","20221209_1613_QR_ArUcoTag#28",NA,NA,0,3123.24890475,71.86038395475,0.129747401125,0.028998122725,1,0,367.2766584,0.02935468055,6.86716922045,0.157442636925,2612.0838942,0.036410505375,59.37732555025,0.135539611525,8.6237413218,0.832171203,0.80647154825,4.935634939375,0.609685898425,91,917.7624871,0.607491660125,0.0330990825,NA,"20221209","Queenright","20221209 Queenright"
"175","20221209_1613_QR_ArUcoTag#29",NA,NA,0,2555.64246155,70.70333722925,0.1166537761,0.018158603225,1,0,306.0907536925,0.012953475675,6.53314637385,0.1397959106,2091.0349346825,0.019233823325,56.3218798675,0.115257386325,8.439530444825,0.87579792775,0.851095293075,3.959085545675,0.577337185225,79,953.1949995,0.514638621125,0.029541621925,NA,"20221209","Queenright","20221209 Queenright"
"176","20221209_1613_QR_ArUcoTag#3",0.5935,2.511,0,1998.53101818205,63.6549180679487,0.0885785605384615,0.0140286483333333,1,0,218.907006526923,0.00578765453846154,5.56494239028205,0.0963808067692308,2044.6936879641,0.0296318994615385,54.4952328080769,0.117555372153846,8.97964125438462,0.848891894666667,0.816550870820513,2.97839820430769,0.477075002128205,54,831.681413,0.488751211894737,0.0237377231282051,0.236360015929908,"20221209","Queenright","20221209 Queenright"
"177","20221209_1613_QR_ArUcoTag#30",NA,NA,0,2746.1077031,67.22583095025,0.0978872713,0.014717067175,1,0,309.5734332675,0.004851617225,5.766986030325,0.113199962925,2498.7097581,0.015598378125,55.0240072965,0.11128101395,8.876218295375,0.71881380295,0.6912036278,4.335542077275,0.47435589385,56,633.6476835,0.479127965675,0.0265270915,NA,"20221209","Queenright","20221209 Queenright"
"178","20221209_1613_QR_ArUcoTag#31",0.39725,2.105,0,2063.8143366625,64.36003735175,0.089633399725,0.011227687425,1,0,258.03910065,0.009221518925,6.053758856175,0.11830121385,2405.5144889025,0.046979535675,60.250207289,0.150499136025,7.973625737375,0.865591034525,0.840694523425,3.35750857855,0.49234017135,48,916.3307884,0.506538510925,0.0257511346,0.188717339667458,"20221209","Queenright","20221209 Queenright"
"179","20221209_1613_QR_ArUcoTag#33",NA,NA,0,2666.1331904,74.7008227155,0.123854035775,0.021784435975,1,0,296.460763385,0.01303910105,6.62713166935,0.141659199325,2171.7982551,0.022528973975,59.148917274,0.131954969075,8.913969795125,0.9028075236,0.874989652675,2.93056182515,0.537275517725,46,884.5062076,0.366448073975,0.030946262075,NA,"20221209","Queenright","20221209 Queenright"
"180","20221209_1613_QR_ArUcoTag#34",0.32525,2.833,0,3663.48124526333,56.2882976123333,0.0588083980666667,0.0070457092,1,0,359.68714473,0.00309499683333333,4.77050073163333,0.0620539544333333,3373.83713395667,0.0158212297666667,47.1537218163333,0.0909049795333333,10.2446910575333,0.393468119166667,0.369390963766667,4.55908206583333,0.251684977133333,45,1330.946078,0.458022865866667,0.0247097521,0.114807624426403,"20221209","Queenright","20221209 Queenright"
"181","20221209_1613_QR_ArUcoTag#36",0.3765,2.8125,0,3717.58748985,84.472269423,0.1681916556,0.054063965125,1,0,390.426785665,0.030959148525,7.200196994825,0.1663077166,2726.8267746,0.042997294325,62.2407486095,0.14473335255,9.588453401025,0.832258009775,0.795295143025,4.37433283265,0.5681283768,45,744.8545146,0.48888496325,0.034244872125,0.133866666666667,"20221209","Queenright","20221209 Queenright"
"182","20221209_1613_QR_ArUcoTag#37",NA,NA,0,2895.1759914575,70.050275318,0.111385888825,0.021111842625,1,0,326.4510450025,0.0106614666,6.158704631175,0.1252164878,2462.8187665125,0.026659956775,54.4660559,0.115336468325,8.848929970975,0.748447239275,0.712325935125,4.352996761275,0.50137015795,51,1127.834841,0.51051787695,0.0291875001,NA,"20221209","Queenright","20221209 Queenright"
"183","20221209_1613_QR_ArUcoTag#38",0.2445,2.523,0,3594.8907047525,86.7517944665,0.188476977925,0.0525149235,1,0,361.388902825,0.032407779475,7.16008342055,0.16700606765,2633.62259465,0.046487679675,62.92306836475,0.1483086283,10.07492141375,0.887816613275,0.860777719175,3.7348733937,0.542412047425,57,779.4441882,0.592423808375,0.035311187375,0.0969084423305589,"20221209","Queenright","20221209 Queenright"
"184","20221209_1613_QR_ArUcoTag#39",NA,NA,0,2447.8851855125,73.06134993075,0.12758219425,0.019606963575,1,0,271.319346865,0.013702984775,6.50662667955,0.1321906431,2441.8286594,0.042519752125,62.3454176425,0.165250571125,8.79169884765,0.92354523445,0.897716357175,2.9726864806,0.5328060112,55,788.6987357,0.478278280375,0.030218937375,NA,"20221209","Queenright","20221209 Queenright"
"185","20221209_1613_QR_ArUcoTag#4",0.29075,2.856,0,3260.101489225,75.8781891375,0.143367676675,0.029916440875,1,0,387.9174575975,0.039360317625,7.25748039565,0.17811202695,2614.700869975,0.02964022055,62.29938757125,0.151606003175,8.5314679181,0.8849163029,0.861938012975,4.318561849275,0.593170043975,64,787.8926725,0.571269167425,0.03497383475,0.101803221288515,"20221209","Queenright","20221209 Queenright"
"186","20221209_1613_QR_ArUcoTag#40",NA,NA,0,2962.20374855,72.26660102125,0.1177171735,0.023577296775,1,0,358.040629555,0.021310504925,6.726687499475,0.145923407425,2422.144667475,0.02457255785,57.14049207025,0.126221127875,8.32933339365,0.798768424175,0.7549590272,4.3406295817,0.58654252145,38,563.9938109,0.52812545165,0.030802954625,NA,"20221209","Queenright","20221209 Queenright"
"187","20221209_1613_QR_ArUcoTag#41",NA,NA,0,2694.61826336944,57.9525497577778,0.060172874,0.00534779513888889,1,0,283.260472245556,0.0011580775,4.62168814308333,0.062543413,2469.80262740556,0.0114282413611111,43.3183921136111,0.0637747149444444,10.0026076129167,0.59459943625,0.551687446222222,6.3848472845,0.415953307944444,197,2608.836554,0.539906145805556,0.02195081,NA,"20221209","Queenright","20221209 Queenright"
"188","20221209_1613_QR_ArUcoTag#42",NA,NA,0,2912.8999575,73.233140162,0.1276728819,0.02303300175,1,0,356.8943927175,0.0302995607,7.031923767625,0.1592969175,2429.5126414725,0.026080941475,59.74491736025,0.141104452275,8.15362990585,0.8777396214,0.8501896554,4.003645034875,0.58138863035,59,988.3862863,0.606500275875,0.032146780025,NA,"20221209","Queenright","20221209 Queenright"
"189","20221209_1613_QR_ArUcoTag#43",NA,NA,0,3172.5062226,75.52909223025,0.13196704,0.0270786411,1,0,378.12067335,0.025303759025,7.041419434275,0.16124230025,2617.80295735,0.03047267825,60.40108373975,0.14218490555,8.420479928625,0.8322048069,0.799036931075,4.048593749175,0.586014041875,60,657.8541472,0.525770871425,0.0327287307,NA,"20221209","Queenright","20221209 Queenright"
"190","20221209_1613_QR_ArUcoTag#44",NA,NA,0,2570.23427858,73.0331245145,0.119186804625,0.017970878175,1,0,292.7185410675,0.01172518965,6.56290245905,0.138406813375,1986.6501547175,0.01653494655,56.9181806305,0.1175488434,8.81846640885,0.9168902423,0.891643356225,3.29150341545,0.5455607022,42,1180.956008,0.487713773775,0.030793371825,NA,"20221209","Queenright","20221209 Queenright"
"191","20221209_1613_QR_ArUcoTag#45",0.2175,2.635,0,3559.01532625,79.33815222825,0.146882237175,0.03763681875,1,0,368.791353025,0.021730535625,6.792765227075,0.1504626191,3246.795094625,0.057701317925,64.16342879975,0.16600496745,9.689785990475,0.801961446975,0.76225898975,4.1467173423,0.5651064598,63,668.2436759,0.5559189164,0.033052479925,0.0825426944971537,"20221209","Queenright","20221209 Queenright"
"192","20221209_1613_QR_ArUcoTag#47",1.2075,4.2775,0,7004.596947075,101.56857199375,0.378348730675,0.30112077615,1,1,430.2376874075,0.096979089075,7.9252681979,0.19746416105,3402.095440225,0.09712245075,68.14242438525,0.2201885,16.818146701825,0.87130126035,0.826869748175,3.268697541725,0.641010639,29,481.4741495,0.240784630875,0.0480585456,0.2822910578609,"20221209","Queen","20221209 Queen"
"193","20221209_1613_QR_ArUcoTag#48",NA,NA,0,3232.70382578261,69.5085420134783,0.0972871719130435,0.0185769033913043,1,0,309.643849473913,0.00464455356521739,5.41393055595652,0.0979445104782609,2628.23731913044,0.0258649713478261,55.6234449582609,0.11282496373913,10.507205429913,0.63406167826087,0.619244107956522,3.14110403204348,0.373006388391304,29,481.4741495,0.353180257818182,0.031102583173913,NA,"20221209","Queenright","20221209 Queenright"
"194","20221209_1613_QR_ArUcoTag#49",NA,NA,0,2615.01728176,69.64900284175,0.120137590475,0.01906401365,1,0,331.9287332675,0.02771623035,7.0118516279,0.162407576525,2009.9512068925,0.0246067944,56.3590806305,0.120638849925,7.89463579495,0.9440919318,0.92239913055,4.1833689829,0.624925346175,60,872.9372186,0.6214708538,0.032276069,NA,"20221209","Queenright","20221209 Queenright"
"195","20221209_1613_QR_ArUcoTag#5",NA,NA,0,3223.88429085,68.57168794775,0.1114590723,0.02403390305,1,0,374.80341175,0.011607428675,6.3435110777,0.135597815925,2735.351035175,0.0223154253,55.99379175775,0.12041234055,8.703592553775,0.714824511425,0.682654481275,4.9624370367,0.52217808585,38,685.3997454,0.6047192428,0.029870613975,NA,"20221209","Queenright","20221209 Queenright"
"196","20221209_1613_QR_ArUcoTag#50",0.3485,1.7855,0,2652.38376584848,56.6880698406061,0.0661962781212121,0.00702709312121212,1,0,323.5723194,0.00273521751515152,5.04150939742424,0.0836559257575758,2472.3697330303,0.0100885067272727,47.8617698627273,0.0816939112424242,8.49463585533333,0.540242539060606,0.495414961515152,5.58863617766667,0.426444895878788,48,659.9536907,0.513766083606061,0.0209185566666667,0.195183422010641,"20221209","Queenright","20221209 Queenright"
"197","20221209_1613_QR_ArUcoTag#53",NA,NA,0,2470.2312828,65.15493743275,0.096199406675,0.0132769076,1,0,316.8508602025,0.014302451275,6.306618269875,0.132495188325,1906.8193994825,0.0144332639,50.97791934575,0.092437937975,7.9449411468,0.832947486875,0.8059721662,4.363517891275,0.569804094475,44,783.4779462,0.573715232025,0.028302563125,NA,"20221209","Queenright","20221209 Queenright"
"198","20221209_1613_QR_ArUcoTag#55",0.65325,2.2425,0,2583.11570289744,61.7680056841026,0.0794192126153846,0.0132292370769231,1,0,286.853539171795,0.00477514487179487,5.33421983364103,0.0932750891794872,2353.48342338462,0.0201976883333333,52.9894749076923,0.0956451900769231,9.03819049397436,0.676887369,0.648136565923077,4.58476965241026,0.46369732348718,16,856.7297653,0.485986640461538,0.0239661981025641,0.291304347826087,"20221209","Queenright","20221209 Queenright"
